"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"UARPUpdaterServiceLegacyAudio","318","0","0","0","0","0","/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceLegacyAudio.xpc/Contents/MacOS/UARPUpdaterServiceLegacyAudio","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3396","0",,"False",,,"318",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"318",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (UARPUpdaterServiceLegacyAudio)","0","","True","UARPUpdaterServiceLegacyAudio",,,,,
"UARPUpdaterServiceDisplay","313","0","0","0","0","0","/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceDisplay.xpc/Contents/MacOS/UARPUpdaterServiceDisplay","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7908","0",,"False",,,"313",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"313",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (UARPUpdaterServiceDisplay)","0","","True","UARPUpdaterServiceDisplay",,,,,
"coreduetd","138","0","0","0","0","0","/usr/libexec/coreduetd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6824","0",,"False",,,"138",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"138",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (coreduetd)","0","","True","coreduetd",,,,,
"symptomsd-diag","431","0","0","0","0","0","/usr/libexec/symptomsd-diag","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1400","0",,"False",,,"431",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"431",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (symptomsd-diag)","0","","True","symptomsd-diag",,,,,
"suhelperd","289","0","0","0","0","0","/System/Library/CoreServices/Software Update.app/Contents/Resources/suhelperd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6812","0",,"False",,,"289",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"289",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (suhelperd)","0","","True","suhelperd",,,,,
"revisiond","164","0","0","0","0","0","/System/Library/PrivateFrameworks/GenerationalStorage.framework/Versions/A/Support/revisiond","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8424","0",,"False",,,"164",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"164",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (revisiond)","0","","True","revisiond",,,,,
"ReportCrash","416","0","0","0","0","0","/System/Library/CoreServices/ReportCrash","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3560","0",,"False",,,"416",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"416",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (ReportCrash)","0","","True","ReportCrash",,,,,
"remotemanagementd","1337","0","0","0","0","0","/System/Library/PrivateFrameworks/RemoteManagement.framework/remotemanagementd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5628","0",,"False",,,"1337",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1337",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (remotemanagementd)","0","","True","remotemanagementd",,,,,
"remoted","121","0","0","0","0","0","/usr/libexec/remoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7960","0",,"False",,,"121",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"121",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (remoted)","0","","True","remoted",,,,,
"PowerUIAgent","192","0","0","0","0","0","/usr/libexec/PowerUIAgent","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1348","0",,"False",,,"192",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"192",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (PowerUIAgent)","0","","True","PowerUIAgent",,,,,
"PowerSubscriber","1353","0","0","0","0","0","/System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PowerSubscriber.xpc/Contents/MacOS/PowerSubscriber","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7916","0",,"False",,,"1353",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1353",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (PowerSubscriber)","0","","True","PowerSubscriber",,,,,
"powerexperienced","187","0","0","0","0","0","/usr/libexec/powerexperienced","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5884","0",,"False",,,"187",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"187",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (powerexperienced)","0","","True","powerexperienced",,,,,
"powerd","116","0","0","0","0","0","/System/Library/CoreServices/powerd.bundle/powerd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1980","0",,"False",,,"116",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"116",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (powerd)","0","","True","powerd",,,,,
"PlugInLibraryService","8776","0","0","0","0","0","/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3916","0",,"False",,,"8776",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"8776",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (PlugInLibraryService)","0","","True","PlugInLibraryService",,,,,
"PlugInLibraryService","285","0","0","0","0","0","/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1448","0",,"False",,,"285",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"285",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (PlugInLibraryService)","0","","True","PlugInLibraryService",,,,,
"PerfPowerTelemetryClientRegistrationService","241","0","0","0","0","0","/System/Library/PrivateFrameworks/PowerLog.framework/Versions/A/XPCServices/PerfPowerTelemetryClientRegistrationService.xpc/Contents/MacOS/PerfPowerTelemetryClientRegistrationService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2060","0",,"False",,,"241",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"241",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (PerfPowerTelemetryClientRegistrationService)","0","","True","PerfPowerTelemetryClientRegistrationService",,,,,
"PerfPowerServices","161","0","0","0","0","0","/usr/libexec/PerfPowerServices","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2596","0",,"False",,,"161",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"161",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (PerfPowerServices)","0","","True","PerfPowerServices",,,,,
"PasscodeSettingsSubscriber","1350","0","0","0","0","0","/System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PasscodeSettingsSubscriber.xpc/Contents/MacOS/PasscodeSettingsSubscriber","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10272","0",,"False",,,"1350",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1350",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (PasscodeSettingsSubscriber)","0","","True","PasscodeSettingsSubscriber",,,,,
"parentalcontrolsd","792","0","0","0","0","0","/System/Library/PrivateFrameworks/FamilyControls.framework/Versions/A/Resources/parentalcontrolsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10304","0",,"False",,,"792",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"792",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (parentalcontrolsd)","0","","True","parentalcontrolsd",,,,,
"package_script_service","1","0","0","0","0","0","/System/Library/PrivateFrameworks/PackageKit.framework/Versions/A/XPCServices/package_script_service.xpc/Contents/MacOS/package_script_service","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10336","0",,"False",,,"10820",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (package_script_service)","0","","True","package_script_service",,,,,
"ospredictiond","2239","0","0","0","0","0","/usr/libexec/ospredictiond","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1468","0",,"False",,,"2239",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"2239",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (ospredictiond)","0","","True","ospredictiond",,,,,
"osanalyticshelper","337","0","0","0","0","0","/System/Library/CoreServices/osanalyticshelper","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10088","0",,"False",,,"337",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"337",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (osanalyticshelper)","0","","True","osanalyticshelper",,,,,
"opendirectoryd","143","0","0","0","0","0","/usr/libexec/opendirectoryd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10420","0",,"False",,,"143",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"143",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (opendirectoryd)","0","","True","opendirectoryd",,,,,
"online-auth-agent","1338","0","0","0","0","0","/usr/libexec/online-auth-agent","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6464","0",,"False",,,"1338",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1338",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (online-auth-agent)","0","","True","online-auth-agent",,,,,
"nsurlsessiond","204","0","0","0","0","0","/usr/libexec/nsurlsessiond","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10484","0",,"False",,,"204",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"204",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (nsurlsessiond)","0","","True","nsurlsessiond",,,,,
"notifyd","169","0","0","0","0","0","/usr/sbin/notifyd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10512","0",,"False",,,"169",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"169",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (notifyd)","0","","True","notifyd",,,,,
"NFStorageServer","1126","0","0","0","0","0","/System/Library/PrivateFrameworks/NearFieldPrivateServices.framework/Versions/A/XPCServices/NFStorageServer.xpc/Contents/MacOS/NFStorageServer","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10532","0",,"False",,,"1126",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1126",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (NFStorageServer)","0","","True","NFStorageServer",,,,,
"nfcd","1122","0","0","0","0","0","/usr/libexec/nfcd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1868","0",,"False",,,"1122",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1122",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (nfcd)","0","","True","nfcd",,,,,
"rtcreportingd","418","0","0","0","0","0","/usr/libexec/rtcreportingd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10224","0",,"False",,,"418",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"418",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (rtcreportingd)","0","","True","rtcreportingd",,,,,
"symptomsd","200","0","0","0","0","0","/usr/libexec/symptomsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10112","0",,"False",,,"200",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"200",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (symptomsd)","0","","True","symptomsd",,,,,
"runningboardd","183","0","0","0","0","0","/usr/libexec/runningboardd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10228","0",,"False",,,"183",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"183",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (runningboardd)","0","","True","runningboardd",,,,,
"ScreenSharingSubscriber","1345","0","0","0","0","0","/System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ScreenSharingSubscriber.xpc/Contents/MacOS/ScreenSharingSubscriber","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7684","0",,"False",,,"1345",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1345",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (ScreenSharingSubscriber)","0","","True","ScreenSharingSubscriber",,,,,
"SubmitDiagInfo","328","0","0","0","0","0","/System/Library/CoreServices/SubmitDiagInfo","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10700","0",,"False",,,"328",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"328",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (SubmitDiagInfo)","0","","True","SubmitDiagInfo",,,,,
"storagekitd","259","0","0","0","0","0","/usr/libexec/storagekitd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10720","0",,"False",,,"259",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"259",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (storagekitd)","0","","True","storagekitd",,,,,
"STExtractionService.privileged","8827","0","0","0","0","0","/System/Library/PrivateFrameworks/StreamingExtractor.framework/Versions/A/XPCServices/STExtractionService.privileged.xpc/Contents/MacOS/STExtractionService.privileged","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7696","0",,"False",,,"8827",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"8827",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (STExtractionService.privileged)","0","","True","STExtractionService.privileged",,,,,
"spindump","719","0","0","0","0","0","/usr/sbin/spindump","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10776","0",,"False",,,"719",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"719",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (spindump)","0","","True","spindump",,,,,
"SoftwareUpdateSubscriber","1351","0","0","0","0","0","/System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SoftwareUpdateSubscriber.xpc/Contents/MacOS/SoftwareUpdateSubscriber","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10808","0",,"False",,,"1351",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1351",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (SoftwareUpdateSubscriber)","0","","True","SoftwareUpdateSubscriber",,,,,
"softwareupdated","253","0","0","0","0","0","/System/Library/CoreServices/Software Update.app/Contents/Resources/softwareupdated","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10840","0",,"False",,,"253",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"253",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (softwareupdated)","0","","True","softwareupdated",,,,,
"softwareupdated","124","0","0","0","0","0","/System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Support/softwareupdated","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10864","0",,"False",,,"124",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"124",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (softwareupdated)","0","","True","softwareupdated",,,,,
"socketfilterfw","222","0","0","0","0","0","/usr/libexec/ApplicationFirewall/socketfilterfw","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10896","0",,"False",,,"222",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"222",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (socketfilterfw)","0","","True","socketfilterfw",,,,,
"smd","103","0","0","0","0","0","/usr/libexec/smd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10932","0",,"False",,,"103",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"103",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (smd)","0","","True","smd",,,,,
"sharedfilelistd","439","0","0","0","0","0","/System/Library/CoreServices/sharedfilelistd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10964","0",,"False",,,"439",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"439",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (sharedfilelistd)","0","","True","sharedfilelistd",,,,,
"SentinelOne Extensions","389","0","0","0","0","0","/Applications/SentinelOne/SentinelOne Extensions.app/Contents/MacOS/SentinelOne Extensions","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4544","0",,"False",,,"389",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"389",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (SentinelOne Extensions)","0","","True","SentinelOne Extensions",,,,,
"sentineld_helper","376","0","0","0","0","0","/Library/Sentinel/sentinel-agent.bundle/Contents/MacOS/sentineld_helper.app/Contents/MacOS/sentineld_helper","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3400","0",,"False",,,"376",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"376",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (sentineld_helper)","0","","True","sentineld_helper",,,,,
"sentineld_guard","381","0","0","0","0","0","/Library/Sentinel/sentinel-agent.bundle/Contents/MacOS/sentineld_guard","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11068","0",,"False",,,"381",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"381",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (sentineld_guard)","0","","True","sentineld_guard",,,,,
"sentineld","239","0","0","0","0","0","/Library/Sentinel/sentinel-agent.bundle/Contents/MacOS/sentineld.app/Contents/MacOS/sentineld","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11096","0",,"False",,,"239",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"239",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (sentineld)","0","","True","sentineld",,,,,
"seld","511","0","0","0","0","0","/usr/libexec/seld","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11132","0",,"False",,,"511",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"511",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (seld)","0","","True","seld",,,,,
"SecuritySubscriber","1339","0","0","0","0","0","/System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SecuritySubscriber.xpc/Contents/MacOS/SecuritySubscriber","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11164","0",,"False",,,"1339",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1339",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (SecuritySubscriber)","0","","True","SecuritySubscriber",,,,,
"securityd_system","261","0","0","0","0","0","/usr/libexec/securityd_system","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6348","0",,"False",,,"261",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"261",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (securityd_system)","0","","True","securityd_system",,,,,
"securityd","149","0","0","0","0","0","/usr/sbin/securityd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6344","0",,"False",,,"149",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"149",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (securityd)","0","","True","securityd",,,,,
"secinitd","1","0","0","0","0","0","/usr/libexec/secinitd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11276","0",,"False",,,"8488",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (secinitd)","0","","True","secinitd",,,,,
"secinitd","1","0","0","0","0","0","/usr/libexec/secinitd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11308","0",,"False",,,"295",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (secinitd)","0","","True","secinitd",,,,,
